Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:32:10:59.935,61,0.8641885519,0.4758184552,0.0381744467,0.0000000000,0.0000000000,0.1850486100,0.0000000000,0.8641711473,0.4753489196,0.0689253658,0.0000000000,0.0000000000,0.1841814518,0.0000000000,0.2549026012,0.0000000000,0.0848893523,0.2234911770,0.0308976080,0.1232954562,0.0296683274,0.0000000000,0.0287036020,0.5861361027,0.5165342093,0.0000000000,0.0000000000,0.2702144980,0.2530589998,0.1768143028,0.2184494138,0.0539506227,0.0382212549,0.0572081730,0.4363170862,0.1795076281,0.1534548849,0.3428210020,0.3632205725,0.7358784676,0.7311803102,0.8225721121,0.8226000071,0.0336561687,0.0000000000,0.0000000000,0.0119315926,0.4585077763,0.4261320531,0.8776389360,0.8638938069,0.0004735495,0.0000000000,0.0000000000,0.0000000000,-0.0403405204,0.2906174958,-0.0120614031,0.0223411359,0.2907356024,0.0066841268
00:32:11:00.936,61,0.8644921780,0.4801757336,0.0394167565,0.0000000000,0.0000000000,0.1796988547,0.0000000000,0.8644700646,0.4797264934,0.0676672459,0.0000000000,0.0000000000,0.1790305674,0.0000000000,0.2516348958,0.0000000000,0.0788565576,0.2190796584,0.0302330460,0.1297668219,0.0305266716,0.0000000000,0.0280430727,0.5871615410,0.5201420784,0.0000000000,0.0000000000,0.2702338994,0.2500595450,0.1726641655,0.2111976743,0.0531083643,0.0377333686,0.0574832521,0.4287001193,0.1811637878,0.1553700268,0.3436052501,0.3629981875,0.7368678451,0.7321758270,0.8232684731,0.8232933879,0.0327418670,0.0000000000,0.0000000000,0.0115134558,0.4557426274,0.4264841676,0.8784434795,0.8649533987,0.0004443447,0.0000000000,0.0000000000,0.0000000000,-0.0395723991,0.2932846844,-0.0119469212,0.0230497196,0.2934029400,0.0069631110
00:32:11:01.937,61,0.8656911850,0.4769177139,0.0484074503,0.0000000000,0.0000000000,0.1767773479,0.0000000000,0.8656664491,0.4766314328,0.0587277561,0.0000000000,0.0000000000,0.1761863530,0.0000000000,0.2502856255,0.0000000000,0.0762404948,0.2176446170,0.0298913606,0.1358271539,0.0321008489,0.0000000000,0.0274681952,0.5499876142,0.4945416152,0.0000000000,0.0000000000,0.2697626054,0.2478178889,0.1709315926,0.2081538886,0.0524846502,0.0374810025,0.0577988140,0.4254205525,0.1820715815,0.1563844383,0.3409269154,0.3621455729,0.7370805144,0.7324939966,0.8238735795,0.8238961101,0.0319433250,0.0000000000,0.0000000000,0.0111410543,0.4534135759,0.4264151752,0.8787904382,0.8655710220,0.0003707102,0.0000000000,0.0000000000,0.0000000000,-0.0343642533,0.2913346291,-0.0103023080,0.0283240527,0.2914528251,0.0084957527
00:32:11:02.937,61,0.8695959449,0.4635561109,0.0532367155,0.0000000000,0.0000000000,0.1750489473,0.0000000000,0.8695719242,0.4633547366,0.0541525148,0.0000000000,0.0000000000,0.1745073497,0.0000000000,0.3004309833,0.0000000000,0.0743938908,0.2810712457,0.0297915023,0.1392322183,0.0352089703,0.0000000000,0.0262272600,0.4813739359,0.4226112962,0.0000000000,0.0000000000,0.2649612129,0.2396647334,0.1743960679,0.2109639347,0.0518060625,0.0374507196,0.0577719510,0.4511639774,0.1802461743,0.1556733549,0.3386498988,0.3599233031,0.7375341654,0.7334745526,0.8239436150,0.8239641786,0.0313318558,0.0000000000,0.0000000000,0.0107719125,0.4214533865,0.4113110304,0.8789597750,0.8660383821,0.0001193814,0.0000000000,0.0000000000,0.0000000000,-0.0317631513,0.2831940651,-0.0092417588,0.0312248860,0.2833122611,0.0090892073
00:32:11:03.938,61,0.8727285862,0.4560275078,0.0539586842,0.0000000000,0.0000000000,0.1738331169,0.0000000000,0.8727093339,0.4558379948,0.0535774939,0.0000000000,0.0000000000,0.1733237207,0.0000000000,0.3157948554,0.0000000000,0.0731115490,0.3467780352,0.0301753022,0.1496674269,0.0413024910,0.0000000000,0.0246660579,0.4088942707,0.3491144478,0.0000000000,0.0000000000,0.2578667402,0.2309957147,0.1913180798,0.2273415625,0.0512343235,0.0377170630,0.0575418063,0.4576799273,0.1640952528,0.1453477442,0.3183293343,0.3398016691,0.7373225093,0.7338139415,0.8229154348,0.8229313493,0.0309470259,0.0000000000,0.0000000000,0.0104355663,0.4020403028,0.3871105909,0.8787683249,0.8660943508,0.0000487048,0.0000000000,0.0000000000,0.0000000000,-0.0314675383,0.2785972357,-0.0089991260,0.0316903666,0.2787150741,0.0090668639
00:32:11:04.938,61,0.8744100332,0.4489789307,0.0589330941,0.0000000000,0.0000000000,0.1728419065,0.0000000000,0.8743950725,0.4488729835,0.0487719104,0.0000000000,0.0000000000,0.1723618507,0.0000000000,0.3141121268,0.0000000000,0.0712662935,0.3582567871,0.0316993929,0.1837097853,0.0470687188,0.0000000000,0.0237155035,0.3569079936,0.3120146692,0.0000000000,0.0000000000,0.2468304634,0.2205025256,0.1960516721,0.2315681577,0.0508089215,0.0383001119,0.0572013780,0.4491225481,0.1563604474,0.1379571855,0.2996379137,0.3259195685,0.7157253027,0.7259871364,0.8208028674,0.8208147287,0.0306931213,0.0000000000,0.0000000000,0.0101411436,0.3881497383,0.3757314682,0.8746190071,0.8644129038,0.0000365735,0.0000000000,0.0000000000,0.0000000000,-0.0286797415,0.2743166387,-0.0080695134,0.0346540995,0.2744346559,0.0097541977
00:32:11:05.939,61,0.8754358888,0.4437577426,0.0618552491,0.0000000000,0.0000000000,0.1719511300,0.0000000000,0.8754227757,0.4436966777,0.0463096425,0.0000000000,0.0000000000,0.1715042889,0.0000000000,0.2534678578,0.0000000000,0.0309361145,0.3180648386,0.0431197882,0.2638704181,0.0662278756,0.0000000000,0.0231987946,0.2661928833,0.2515138388,0.0000000000,0.0000000000,0.2327509224,0.2089306414,0.1979697496,0.2128579021,0.0509654358,0.0448636822,0.0571993664,0.3935215473,0.1504146755,0.1329783648,0.2395883352,0.2652986348,0.6546757817,0.6670384407,0.8163738847,0.8163834214,0.0306017511,0.0000000000,0.0000000000,0.0099844765,0.3812466860,0.3706882000,0.8492021561,0.8435804248,0.0000285274,0.0000000000,0.0000000000,0.0000000000,-0.0272559579,0.2711421251,-0.0075757499,0.0364048034,0.2712604403,0.0101221632
00:32:11:06.940,61,0.8760077357,0.4397960305,0.0642823055,0.0000000000,0.0000000000,0.1720039845,0.0000000000,0.8759961128,0.4397777021,0.0435885005,0.0000000000,0.0000000000,0.1715853810,0.0000000000,0.1596478373,0.0000000000,0.0196737647,0.2115165144,0.0932540223,0.3061074018,0.1058399081,0.0000000000,0.0283034220,0.2036167681,0.2148744017,0.0000000000,0.0000000000,0.2234507352,0.2048883289,0.1522711068,0.1760015190,0.0702214763,0.0496818535,0.1453601271,0.4335879385,0.1681610346,0.1468515992,0.1271466613,0.1418227106,0.5683226585,0.5814609528,0.8209659457,0.8209714890,0.0307244807,0.0000000000,0.0000000000,0.0099266451,0.4708154202,0.4641554058,0.8427014947,0.8379949927,0.0000214755,0.0000000000,0.0000000000,0.0000000000,-0.0256714281,0.2687356472,-0.0070689511,0.0378585458,0.2688535154,0.0104280766
00:32:11:07.940,61,0.8766081929,0.4349212348,0.0720729902,0.0000000000,0.0000000000,0.1723643988,0.0000000000,0.8765975833,0.4350354075,0.0352703854,0.0000000000,0.0000000000,0.1719616055,0.0000000000,0.0845415071,0.0000000000,0.0141685763,0.1234607399,0.1069371998,0.3243996203,0.1241174638,0.0000000000,0.0317900963,0.1799736768,0.1925811023,0.0000000000,0.0000000000,0.2036122531,0.2007429451,0.1195871383,0.1436811984,0.0822140500,0.0515899546,0.2201012969,0.4404926300,0.2397841513,0.2134656161,0.0922778696,0.1018662304,0.4560816288,0.4595475793,0.8384515047,0.8384512663,0.0310201999,0.0000000000,0.0000000000,0.0099318093,0.5561986566,0.5372864604,0.8442145586,0.8353624344,0.0000274726,0.0000000000,0.0000000000,0.0000000000,-0.0207890179,0.2658068836,-0.0056593218,0.0424812473,0.2659240067,0.0115668280
00:32:11:08.941,61,0.8745614290,0.5092012882,0.0752333105,0.0000000000,0.0000000000,0.1992934942,0.0000000000,0.8745553493,0.5094399452,0.0292717312,0.0000000000,0.0000000000,0.1989787519,0.0000000000,0.0562498122,0.0000000000,0.0112362001,0.0733537376,0.0647512078,0.1415226310,0.2699354589,0.0000000000,0.0326344371,0.0793738663,0.0780426338,0.0000000000,0.0000000000,0.1349443048,0.1390037686,0.0596994832,0.0791617781,0.1458526105,0.0520276278,0.4517478645,0.5667513013,0.4550346732,0.4325030446,0.0500220954,0.0442254134,0.2569914162,0.2635550499,0.8843829632,0.8843814135,0.0315173864,0.0000000000,0.0000000000,0.0119466754,0.6406665444,0.6356616616,0.8795235753,0.8576591015,0.0010008842,0.0000000000,0.0000000000,0.0000000000,-0.0170221161,0.3112457991,-0.0054757241,0.0437505580,0.3113613725,0.0140747856
00:32:11:09.941,61,0.8714629412,0.5394110084,0.0737099648,0.0000000000,0.0000000000,0.2170774341,0.0000000000,0.8714468479,0.5396453738,0.0302149374,0.0000000000,0.0000000000,0.2169094086,0.0000000000,0.0417750031,0.0000000000,0.0098719951,0.0541120432,0.0541120432,0.1401255578,0.4044656456,0.0000000000,0.0335133485,0.0570602864,0.0539282709,0.0000000000,0.0000000000,0.1159939021,0.1229490042,0.0412996188,0.0596224032,0.1586029381,0.0515815057,0.4621935487,0.5459865332,0.5161012411,0.4942423701,0.0348140597,0.0273955278,0.1971227378,0.2094757557,0.9047573805,0.9047543406,0.0320585519,0.0000000000,0.0000000000,0.0154471407,0.6701768041,0.6681715846,0.8900197744,0.8690542579,0.0016002030,0.0000000000,0.0000000000,0.0000000000,-0.0174633283,0.3297027946,-0.0059754509,0.0426029861,0.3298180401,0.0145784775
00:32:11:10.942,61,0.8667747378,0.5410615802,0.0834857896,0.0000000000,0.0000000000,0.2284597754,0.0000000000,0.8667373657,0.5414901376,0.0200071167,0.0000000000,0.0000000000,0.2281887382,0.0000000000,0.0346033089,0.0000000000,0.0189107731,0.0673027933,0.0653476343,0.1838160455,0.4302168489,0.0000000000,0.0806411281,0.0453854725,0.0398510285,0.0000000000,0.0000000000,0.1111334562,0.1186903566,0.0326840393,0.0541053712,0.1521154046,0.0513383485,0.3922346532,0.4595043659,0.4720163941,0.4502835572,0.0353260972,0.0385623574,0.1911092699,0.2139529437,0.9134979248,0.9134944677,0.0324539840,0.0000000000,0.0000000000,0.0169482715,0.6579846144,0.6614748240,0.8950380683,0.8736876249,0.0016863161,0.0000000000,0.0000000000,0.0000000000,-0.0115590878,0.3308004439,-0.0039695068,0.0482360758,0.3309153318,0.0165634621
00:32:11:11.943,61,0.8736549020,0.4635311365,0.0924058259,0.0000000000,0.0000000000,0.2186493129,0.0000000000,0.8736480474,0.4640314877,0.0121254558,0.0000000000,0.0000000000,0.2180797160,0.0000000000,0.0351266637,0.0000000000,0.0595486946,0.1211771071,0.1210023016,0.3518521786,0.2790417373,0.0000000000,0.0915889516,0.0716294795,0.0505427271,0.0000000000,0.0000000000,0.1620385200,0.1649350673,0.0640577972,0.1041014269,0.1276878864,0.0516826697,0.2372595966,0.3731142879,0.3086212873,0.2800272107,0.0679185763,0.0832849070,0.3001599014,0.3177368045,0.9006271362,0.9006277323,0.0326842815,0.0000000000,0.0000000000,0.0173708778,0.5762032270,0.5567637682,0.8912334442,0.8703191280,0.0018771386,0.0000000000,0.0000000000,0.0000000000,-0.0071114246,0.2834680974,-0.0020716297,0.0541974455,0.2835829556,0.0157861300
00:32:11:12.943,61,0.8825595379,0.4439292848,0.0913615450,0.0000000000,0.0000000000,0.2079110742,0.0000000000,0.8825600147,0.4443861246,0.0133941099,0.0000000000,0.0000000000,0.2072015405,0.0000000000,0.0556123145,0.0000000000,0.0741184354,0.1568271816,0.1353542358,0.3974736333,0.2005593628,0.0000000000,0.0866506696,0.0783682764,0.0519542508,0.0000000000,0.0000000000,0.1747384369,0.1764263660,0.0758728087,0.1210386455,0.1200308278,0.0561441779,0.1752105951,0.3451105654,0.2357884645,0.2076974958,0.0782694072,0.0968359113,0.3721776605,0.3891998827,0.8807502985,0.8807572126,0.0327791348,0.0000000000,0.0000000000,0.0173509531,0.5080544353,0.4775502384,0.8645414114,0.8402600288,0.0010261412,0.0000000000,0.0000000000,0.0000000000,-0.0078823697,0.2714686692,-0.0021939522,0.0537680313,0.2715833485,0.0149641065
00:32:11:13.944,61,0.8854261637,0.4444458485,0.0870497301,0.0000000000,0.0000000000,0.2003229558,0.0000000000,0.8854309320,0.4448273480,0.0186939575,0.0000000000,0.0000000000,0.1995683461,0.0000000000,0.1414884925,0.0000000000,0.0904039517,0.2668978572,0.1099054962,0.3494117260,0.1331475377,0.0000000000,0.0743692145,0.0932020023,0.0630334467,0.0000000000,0.0000000000,0.1900285482,0.1826844364,0.1289741844,0.1761362255,0.1034777313,0.0646138713,0.0928223282,0.3287667334,0.1592981219,0.1450690329,0.1387286484,0.1715380847,0.4827245474,0.5033370256,0.8451895714,0.8452290893,0.0327070989,0.0000000000,0.0000000000,0.0171764102,0.3868334889,0.3534731567,0.8426214457,0.8247988224,0.0004287750,0.0000000000,0.0000000000,0.0000000000,-0.0110004693,0.2717464268,-0.0030650913,0.0512261204,0.2718621492,0.0142727839
00:32:11:14.945,61,0.8866157532,0.4326424897,0.0743387416,0.0000000000,0.0000000000,0.1823028624,0.0000000000,0.8866279125,0.4327931404,0.0329252742,0.0000000000,0.0000000000,0.1816849262,0.0000000000,0.1693767905,0.0000000000,0.1267016828,0.3005203009,0.1022337452,0.3243067861,0.1077656448,0.0000000000,0.0648554042,0.1082869843,0.0700949505,0.0000000000,0.0000000000,0.1957863867,0.1858190745,0.1440799683,0.1934536099,0.0913501456,0.0680126548,0.0641403794,0.3171868026,0.1316600889,0.1206598058,0.1699780375,0.2249469608,0.5184168220,0.5398519039,0.8207240105,0.8208262920,0.0325263999,0.0000000000,0.0000000000,0.0168513022,0.3192250431,0.2793518901,0.8341856003,0.8165985942,0.0003310569,0.0000000000,0.0000000000,0.0000000000,-0.0194139984,0.2644293010,-0.0052563478,0.0438332260,0.2645464838,0.0118698729
00:32:11:15.945,61,0.8798245788,0.4432655871,0.0715468749,0.0000000000,0.0000000000,0.1681353748,0.0000000000,0.8799504042,0.4433723390,0.0362616405,0.0000000000,0.0000000000,0.1676213145,0.0000000000,0.1857443154,0.0000000000,0.1376189142,0.3219074309,0.0889437497,0.2975057960,0.0942071304,0.0000000000,0.0576641336,0.1643084139,0.1208837852,0.0000000000,0.0000000000,0.1984687895,0.1871883869,0.1516321152,0.2024106681,0.0785017163,0.0695738122,0.0492008477,0.3117482960,0.1182728782,0.1082750633,0.2269564718,0.2755002975,0.5371954441,0.5591081381,0.7995908260,0.7997149229,0.0323850587,0.0000000000,0.0000000000,0.0163924620,0.2920963466,0.2504284978,0.8293937445,0.8120402694,0.0001065999,0.0000000000,0.0000000000,0.0000000000,-0.0213433690,0.2709040046,-0.0059272097,0.0421120711,0.2710218728,0.0116972094
00:32:11:16.946,61,0.8699096441,0.4447377920,0.0685551912,0.0000000000,0.0000000000,0.1566747725,0.0000000000,0.8700029254,0.4447902739,0.0397415906,0.0000000000,0.0000000000,0.1561527699,0.0000000000,0.2128293216,0.0000000000,0.1433129758,0.3659358919,0.0800399259,0.2801719308,0.0870560929,0.0000000000,0.0524532609,0.1802166998,0.1345345676,0.0000000000,0.0000000000,0.1989125162,0.1874933988,0.1556013376,0.2101688385,0.0696838498,0.0699614808,0.0415527783,0.3202352524,0.1136822626,0.1022839099,0.2480534166,0.3025628626,0.5538021922,0.5762487054,0.7743155956,0.7744733095,0.0324144885,0.0000000000,0.0000000000,0.0158546995,0.2780602872,0.2357788682,0.8215485215,0.8018931746,0.0000057283,0.0000000000,0.0000000000,0.0000000000,-0.0233859792,0.2717831433,-0.0065164901,0.0403411724,0.2719016969,0.0112438602
00:32:11:17.946,61,0.8599257469,0.4496137500,0.0631296560,0.0000000000,0.0000000000,0.1467567533,0.0000000000,0.8599458933,0.4495731592,0.0453446172,0.0000000000,0.0000000000,0.1462825090,0.0000000000,0.2374844104,0.0000000000,0.1326869875,0.3842972517,0.0724927485,0.2736145258,0.0836192742,0.0000000000,0.0477120988,0.1873191148,0.1412478536,0.0000000000,0.0000000000,0.1961673349,0.1845261455,0.1578657776,0.2136736661,0.0622219294,0.0683888495,0.0377110131,0.3506317735,0.1136213541,0.1005010381,0.2781842649,0.3272743225,0.5926609039,0.6183855534,0.7534668446,0.7535970807,0.0325661190,0.0000000000,0.0000000000,0.0152943637,0.2702769041,0.2283080518,0.8118347526,0.7913820744,0.0000008047,0.0000000000,0.0000000000,0.0000000000,-0.0266611949,0.2747287750,-0.0075135818,0.0371176451,0.2748476565,0.0104638021
00:32:11:18.947,61,0.8536892533,0.4623518586,0.0716619343,0.0000000000,0.0000000000,0.1374894381,0.0000000000,0.8536845446,0.4624675810,0.0366576090,0.0000000000,0.0000000000,0.1371125728,0.0000000000,0.2461402267,0.0000000000,0.1177054495,0.3906461596,0.0687441528,0.2970302999,0.0820958763,0.0000000000,0.0431780368,0.1842058748,0.1444362402,0.0000000000,0.0000000000,0.1938858330,0.1820164025,0.1588432640,0.2144624144,0.0581188202,0.0675860345,0.0358216316,0.3584756255,0.1165342629,0.1017832458,0.2925282419,0.3395957053,0.6048231125,0.6314434409,0.7432862520,0.7433978915,0.0326789171,0.0000000000,0.0000000000,0.0147481766,0.2627764940,0.2242528796,0.8082831502,0.7874140143,0.0000008922,0.0000000000,0.0000000000,0.0000000000,-0.0215050709,0.2825724781,-0.0062432541,0.0420403369,0.2826913595,0.0122072743
00:32:11:19.948,61,0.8055434823,0.4738634527,0.0881190524,0.0000000000,0.0000000000,0.1300637871,0.0000000000,0.8054389954,0.4742806852,0.0208001081,0.0000000000,0.0000000000,0.1297325194,0.0000000000,0.2492917478,0.0000000000,0.1056029350,0.3612100482,0.0659939721,0.3018112183,0.0812396929,0.0000000000,0.0411630906,0.1844393760,0.1482428461,0.0000000000,0.0000000000,0.1874003708,0.1775149554,0.1575081944,0.2021647692,0.0559032932,0.0669270903,0.0349284112,0.3547025919,0.1192829087,0.1051159278,0.3027584851,0.3482923508,0.6055344343,0.6313967705,0.7251784801,0.7252560854,0.0328130499,0.0000000000,0.0000000000,0.0142547637,0.2566441596,0.2218308598,0.7989873886,0.7745965719,0.0000033298,0.0000000000,0.0000000000,0.0000000000,-0.0121764895,0.2897436917,-0.0036301166,0.0515873581,0.2898634672,0.0153786223
00:32:11:20.948,61,0.8024273515,0.4863654375,0.0813068748,0.0000000000,0.0000000000,0.1201915815,0.0000000000,0.8022681475,0.4866675138,0.0279036742,0.0000000000,0.0000000000,0.1198385805,0.0000000000,0.2393070161,0.0000000000,0.1014125571,0.3053951859,0.0596779957,0.2988744378,0.0795146599,0.0000000000,0.0398585647,0.2227305472,0.1918402165,0.0000000000,0.0000000000,0.1806736290,0.1734656841,0.1435647905,0.1871603280,0.0543705449,0.0660325810,0.0344525725,0.3468682468,0.1231207550,0.1096444130,0.3154044449,0.3595811129,0.6075229645,0.6329400539,0.6983870864,0.6984442472,0.0330023505,0.0000000000,0.0000000000,0.0137860058,0.2539178729,0.2203587443,0.7897412181,0.7613761425,0.0000413847,0.0000000000,0.0000000000,0.0000000000,-0.0162976142,0.2973289788,-0.0049935225,0.0474898554,0.2974492908,0.0145512167
00:32:11:21.949,61,0.8413296938,0.4875532985,0.0799546838,0.0000000000,0.0000000000,0.1127289683,0.0000000000,0.8411273956,0.4878300130,0.0294181556,0.0000000000,0.0000000000,0.1123672053,0.0000000000,0.2315661311,0.0000000000,0.0993440002,0.2874686718,0.0548779666,0.2885605991,0.0775851235,0.0000000000,0.0390883423,0.2374131382,0.2084817141,0.0000000000,0.0000000000,0.1743589044,0.1695369035,0.1347474307,0.1770662665,0.0532606579,0.0645554066,0.0343224145,0.3440080285,0.1276357472,0.1150258183,0.3209281564,0.3654922247,0.6083983779,0.6334547997,0.6643201113,0.6643900871,0.0333955809,0.0000000000,0.0000000000,0.0133764967,0.2525340319,0.2196832299,0.7634791136,0.7352614403,0.0000420189,0.0000000000,0.0000000000,0.0000000000,-0.0171784181,0.2980437577,-0.0052768006,0.0466897301,0.2981643081,0.0143427718
00:32:11:22.949,61,0.8499284983,0.4834727645,0.0738404095,0.0000000000,0.0000000000,0.1089534238,0.0000000000,0.8497024775,0.4836282730,0.0360091366,0.0000000000,0.0000000000,0.1085583344,0.0000000000,0.2267146707,0.0000000000,0.0990553424,0.2684341073,0.0516519025,0.2859629095,0.0752500594,0.0000000000,0.0384433232,0.2626203895,0.2308719307,0.0000000000,0.0000000000,0.1669867933,0.1652914286,0.1284261048,0.1708342880,0.0519654527,0.0636008754,0.0343403742,0.3413543701,0.1296120137,0.1174299046,0.3238220215,0.3684857786,0.6018221378,0.6163754463,0.6038659811,0.6039301753,0.0355681852,0.0000000000,0.0000000000,0.0130566359,0.2525591552,0.2195755541,0.6894385815,0.6559953094,0.0000437256,0.0000000000,0.0000000000,0.0000000000,-0.0210436136,0.2954991162,-0.0064053582,0.0431523845,0.2956202328,0.0131369587
00:32:11:23.950,61,0.7960235476,0.4841514826,0.0597646087,0.0000000000,0.0000000000,0.1069415808,0.0000000000,0.7941998839,0.4840324521,0.0512049496,0.0000000000,0.0000000000,0.1065337211,0.0000000000,0.2243001312,0.0000000000,0.0980808213,0.2544442117,0.0500007048,0.3335767984,0.0743588656,0.0000000000,0.0355219059,0.2711885571,0.2417641133,0.0000000000,0.0000000000,0.1603526920,0.1591916531,0.1243496314,0.1588092148,0.0509977862,0.0628843307,0.0345631503,0.3405280709,0.1339320242,0.1216261983,0.3267658353,0.3702844977,0.5998573303,0.6097725034,0.5578875542,0.5578871369,0.0382481739,0.0000000000,0.0000000000,0.0128569556,0.2546191216,0.2201676667,0.6665244102,0.6310728192,0.0000430789,0.0000000000,0.0000000000,0.0000000000,-0.0299215317,0.2958149910,-0.0091171749,0.0349224024,0.2959372401,0.0106449369
00:32:11:24.951,61,0.7241935730,0.4797284305,0.0529508740,0.0000000000,0.0000000000,0.1060873494,0.0000000000,0.7184915543,0.4794679284,0.0591403879,0.0000000000,0.0000000000,0.1056683585,0.0000000000,0.2228187323,0.0000000000,0.0908923894,0.2474299073,0.0486885160,0.3388241231,0.0722644031,0.0000000000,0.0332280472,0.3114045262,0.2958598733,0.0000000000,0.0000000000,0.1558767408,0.1553972512,0.1218054071,0.1508007795,0.0497389771,0.0623427033,0.0345578343,0.3398647308,0.1355137825,0.1232978106,0.3322553039,0.3719780743,0.5834137201,0.5817744732,0.5220132470,0.5220026970,0.0407255851,0.0000000000,0.0000000000,0.0127015375,0.2740140855,0.2324374616,0.6255862713,0.5858849287,0.0000060019,0.0000000000,0.0000000000,0.0000000000,-0.0345876627,0.2930708230,-0.0104347179,0.0309664141,0.2931942046,0.0093468316
00:32:11:25.951,61,0.5979731679,0.4846754670,0.0521901846,0.0000000000,0.0000000000,0.1053925380,0.0000000000,0.5963933468,0.4843858480,0.0610458031,0.0000000000,0.0000000000,0.1049638540,0.0000000000,0.2225389928,0.0000000000,0.0862865523,0.2440236062,0.0453561470,0.2830820680,0.0659490153,0.0000000000,0.0314745344,0.3231436908,0.3108023405,0.0000000000,0.0000000000,0.1469565034,0.1472575814,0.1193541586,0.1461137980,0.0477640145,0.0607368499,0.0342103429,0.3398844600,0.1363316774,0.1242153347,0.3946171701,0.4253946543,0.5883569121,0.5868762732,0.5086921453,0.5086753964,0.0418754108,0.0000000000,0.0000000000,0.0125025613,0.2775181532,0.2355618477,0.6340785027,0.6020518541,0.0000053263,0.0000000000,0.0000000000,0.0000000000,-0.0356694646,0.2960885465,-0.0108784363,0.0304935891,0.2962132990,0.0093046902
00:32:11:26.952,61,0.4082777500,0.4669790268,0.0545246266,0.0000000000,0.0000000000,0.1032413989,0.0000000000,0.4081668258,0.4667118490,0.0608084202,0.0000000000,0.0000000000,0.1028198972,0.0000000000,0.2352086604,0.0000000000,0.0843914822,0.2478383183,0.0430570468,0.2693943083,0.0599715188,0.0000000000,0.0294721872,0.2964084744,0.2617915869,0.0000000000,0.0000000000,0.1301696301,0.1336651742,0.1183701232,0.1443333030,0.0458579212,0.0582991391,0.0333925597,0.3575970531,0.1344026327,0.1239136904,0.4199004769,0.4477936327,0.6222721338,0.6237927079,0.4969789386,0.4969688952,0.0425875150,0.0000000000,0.0000000000,0.0122487508,0.2526755631,0.2262075245,0.6487694979,0.6118503809,0.0000280816,0.0000000000,0.0000000000,0.0000000000,-0.0356456749,0.2852843404,-0.0104517275,0.0319607295,0.2854110897,0.0093761114
